tradedate,instrumentsymbol,midprice
2025-03-24,EURCNH,7.8464807
2025-03-24,EURCZK,24.92532
2025-03-24,EURDKK,7.4603198
2025-03-24,EURGBP,0.835772
2025-03-24,EURHKD,8.3970938
2025-03-24,EURHUF,398.89002
2025-03-24,EURILS,3.9716185
2025-03-24,EURJPY,162.77258
2025-03-24,EURMXN,21.6406519
2025-03-24,EURNOK,11.3643234
2025-03-24,EURNZD,1.8855023
2025-03-24,EURPLN,4.1759375
2025-03-24,EURRUB,90.9785456
2025-03-24,EURSEK,10.9062487
2025-03-24,EURSGD,1.4456354
2025-03-24,EURTRY,41.0193105
2025-03-24,EURUSD,1.08011
2025-03-24,EURZAR,19.7127042
2025-03-24,FAUUSD,3011.55
2025-03-24,GAGUSD,1.0617
2025-03-24,GAUCNH,703.3769
2025-03-24,GAUUSD,96.86555
2025-03-24,GBPAUD,2.0561142
2025-03-24,GBPCAD,1.8506194
2025-03-24,GBPCHF,1.1415328
2025-03-24,GBPCNH,9.3883024
2025-03-24,GBPCZK,29.8231086
2025-03-24,GBPDKK,8.9262614
2025-03-24,GBPHKD,10.0471101
2025-03-24,GBPHUF,477.27132
2025-03-24,GBPJPY,194.75715
2025-03-24,GBPMXN,25.8930077
2025-03-24,GBPNOK,13.5973959
2025-03-24,GBPNZD,2.2560007
2025-03-24,GBPPLN,4.996503
2025-03-24,GBPSEK,13.0493103
2025-03-24,GBPSGD,1.7297006
2025-03-24,GBPTRY,49.0795436
2025-03-24,GBPUSD,1.29235
2025-03-24,GBPZAR,23.5862211
2025-03-24,HKDCNH,0.9344281
2025-03-24,HKDJPY,19.38439
2025-03-24,HKDZAR,2.3475627
2025-03-24,INRJPY,1.7536816
2025-03-24,KCFUSD,390.115
2025-03-24,LAUHKD,28452.907
2025-03-24,MXNJPY,7.5216115
2025-03-24,NOKJPY,14.32312
2025-03-24,NOKSEK,0.9596919
2025-03-24,NZDCAD,0.8203097
2025-03-24,NZDCHF,0.5059984
2025-03-24,NZDCNH,4.1614803
2025-03-24,NZDHUF,211.55637
2025-03-24,NZDJPY,86.3285
2025-03-24,NZDSEK,5.7842669
2025-03-24,NZDSGD,0.766711
2025-03-24,NZDUSD,0.57285
2025-03-24,NZDZAR,10.454882
2025-03-24,PLNJPY,38.97869
2025-03-24,SEKJPY,14.92471
2025-03-24,SGDJPY,112.59587
2025-03-24,TRYJPY,3.96819
2025-03-24,UKOUSD,72.486
2025-03-24,USDBRL,5.786175
2025-03-24,USDCAD,1.43198
2025-03-24,USDCHF,0.8833
2025-03-24,USDCLP,927.45
2025-03-24,USDCNH,7.26452
2025-03-24,USDCOP,4169.5
2025-03-24,USDCZK,23.07665
2025-03-24,USDDKK,6.907
2025-03-24,USDGHS,15.5795
2025-03-24,USDHKD,7.774295
2025-03-24,USDHUF,369.305
2025-03-24,USDIDR,16596.5
2025-03-24,USDILS,3.67705
2025-03-24,USDINR,85.9335
2025-03-24,USDJPY,150.7
2025-03-24,USDKES,129.35
2025-03-24,USDKRW,1465.035
2025-03-24,USDMXN,20.0356
2025-03-24,USDMYR,4.4293
2025-03-24,USDNOK,10.52145
2025-03-24,USDPHP,57.3825
2025-03-24,USDPLN,3.866215
2025-03-24,USDRON,4.60648
2025-03-24,USDRUB,84.230815
2025-03-24,USDSAR,3.75128
2025-03-24,USDSEK,10.09735
2025-03-24,USDSGD,1.338415
2025-03-24,USDTHB,33.962
2025-03-24,USDTRY,37.976975
2025-03-24,USDTWD,32.973
2025-03-24,USDUGX,3664.0
2025-03-24,USDZAR,18.250645
2025-03-24,USDZMW,28.85
2025-03-24,USOUSD,69.0555
2025-03-24,USTUSD,1.00015
2025-03-24,XAGEUR,30.578367
2025-03-24,XAGSGD,44.2052
2025-03-24,XAGUSD,33.028
2025-03-24,XALUSD,2612.825
2025-03-24,XAUAUD,4791.3418
2025-03-24,XAUCNH,21877.4652
2025-03-24,XAUEUR,2788.18824
2025-03-24,XAUGBP,2330.2898
2025-03-24,XAUHKD,23412.678
2025-03-24,XAUJPY,453840.585
2025-03-24,XAUSGD,4030.7037
2025-03-24,XAUTHB,102278.2611
2025-03-24,XAUTRY,114369.55906
2025-03-24,XAUUSD,3011.55
2025-03-24,XCUUSD,9941.35
2025-03-24,XNGUSD,3.9595
2025-03-24,XNIUSD,16021.125
2025-03-24,XPBUSD,2039.9
2025-03-24,XPDUSD,954.2
2025-03-24,XPTUSD,975.15
2025-03-24,XZNUSD,2940.525
2025-03-24,ZARJPY,8.25724
2025-03-24,ZARMXN,1.0978023
2025-03-24,ZCFUSD,468.0
2025-03-24,ZSFUSD,1012.9
2025-03-24,ZWFUSD,556.1
2025-03-25,AUDCAD,0.9001537
2025-03-25,AUDCHF,0.5563078
2025-03-25,AUDCNH,4.5797885
2025-03-25,AUDDKK,4.3583949
2025-03-25,AUDHUF,233.23731
2025-03-25,AUDJPY,94.49316
2025-03-25,AUDNOK,6.6275627
2025-03-25,AUDNZD,1.0993922
2025-03-25,AUDPLN,2.4335395
2025-03-25,AUDSEK,6.3390022
2025-03-25,AUDSGD,0.841827
2025-03-25,AUDUSD,0.63032
2025-03-25,AUDZAR,11.5094541
2025-03-25,BWPUSD,0.0733
2025-03-25,CADCHF,0.6180143
2025-03-25,CADJPY,104.97448
2025-03-25,CADMXN,14.0439328
2025-03-25,CADSGD,0.9352037
2025-03-25,CADZAR,12.7860989
2025-03-25,CCFUSD,8023.85
2025-03-25,CHFDKK,7.8345023
2025-03-25,CHFHUF,419.25944
2025-03-25,CHFJPY,169.85769
2025-03-25,CHFNOK,11.9134809
2025-03-25,CHFPLN,4.3744476
2025-03-25,CHFSEK,11.3947744
2025-03-25,CHFSGD,1.5132396
2025-03-25,CHFZAR,20.6890027
2025-03-25,CNHJPY,20.63265
2025-03-25,EURAUD,1.7119717
2025-03-25,EURCAD,1.5410376
2025-03-25,EURCHF,0.9523833
2025-03-25,EURCNH,7.8404683
2025-03-25,EURCZK,24.904912
2025-03-25,EURDKK,7.4614487
2025-03-25,EURGBP,0.8336926
2025-03-25,EURHKD,8.3896064
2025-03-25,EURHUF,399.29567
2025-03-25,EURILS,3.9488219
2025-03-25,EURJPY,161.76962
2025-03-25,EURMXN,21.642229
2025-03-25,EURNOK,11.3461997
2025-03-25,EURNZD,1.8821282
2025-03-25,EURPLN,4.1661507
2025-03-25,EURRUB,91.2815774
2025-03-25,EURSEK,10.8521923
2025-03-25,EURSGD,1.441184
2025-03-25,EURTRY,40.9829911
2025-03-25,EURUSD,1.07909
2025-03-25,EURZAR,19.7038597
2025-03-25,FAUUSD,3020.02
2025-03-25,GAGUSD,1.08465
2025-03-25,GAUCNH,705.4809
2025-03-25,GAUUSD,97.0938
2025-03-25,GBPAUD,2.0534808
2025-03-25,GBPCAD,1.8484483
2025-03-25,GBPCHF,1.1423674
2025-03-25,GBPCNH,9.4045076
2025-03-25,GBPCZK,29.8730155
2025-03-25,GBPDKK,8.9498802
2025-03-25,GBPHKD,10.0631894
2025-03-25,GBPHUF,478.94833
2025-03-25,GBPJPY,194.03989
2025-03-25,GBPMXN,25.9594836
2025-03-25,GBPNOK,13.6095725
2025-03-25,GBPNZD,2.2575806
2025-03-25,GBPPLN,4.9972265
2025-03-25,GBPSEK,13.0170191
2025-03-25,GBPSGD,1.7286756
2025-03-25,GBPTRY,49.1583969
2025-03-25,GBPUSD,1.29435
2025-03-25,GBPZAR,23.6344427
2025-03-25,HKDCNH,0.9345454
2025-03-25,HKDJPY,19.28215
2025-03-25,HKDZAR,2.3486036
2025-03-25,INRJPY,1.7444828
2025-03-25,KCFUSD,394.32
2025-03-25,LAUHKD,28534.436
2025-03-25,MXNJPY,7.4747208
2025-03-25,NOKJPY,14.2576
2025-03-25,NOKSEK,0.9564605
2025-03-25,NZDCAD,0.818774
2025-03-25,NZDCHF,0.506014
2025-03-25,NZDCNH,4.165746
2025-03-25,NZDHUF,212.15115
2025-03-25,NZDJPY,85.95037
2025-03-25,NZDSEK,5.7659154
2025-03-25,NZDSGD,0.7657204
2025-03-25,NZDUSD,0.573335
2025-03-25,NZDZAR,10.4689251
2025-03-25,PLNJPY,38.82952
2025-03-25,SEKJPY,14.90663
2025-03-25,SGDJPY,112.24772
2025-03-25,TRYJPY,3.94724
2025-03-25,UKOUSD,72.591
2025-03-25,USDBRL,5.7398
2025-03-25,USDCAD,1.42809
2025-03-25,USDCHF,0.88258
2025-03-25,USDCLP,919.985
2025-03-25,USDCNH,7.265815
2025-03-25,USDCOP,4116.115
2025-03-25,USDCZK,23.07955
2025-03-25,USDDKK,6.914575
2025-03-25,USDGHS,15.5795
2025-03-25,USDHKD,7.774705
2025-03-25,USDHUF,370.03
2025-03-25,USDIDR,16604.55
2025-03-25,USDILS,3.6594
2025-03-25,USDINR,85.9355
2025-03-25,USDJPY,149.913
2025-03-25,USDKES,129.35
2025-03-25,USDKRW,1461.33
2025-03-25,USDMXN,20.056
2025-03-25,USDMYR,4.425
2025-03-25,USDNOK,10.5146
2025-03-25,USDPHP,57.588
2025-03-25,USDPLN,3.8608
2025-03-25,USDRON,4.61041
2025-03-25,USDRUB,84.591255
2025-03-25,USDSAR,3.7517
2025-03-25,USDSEK,10.0568
2025-03-25,USDSGD,1.335555
2025-03-25,USDTHB,33.8115
2025-03-25,USDTRY,37.979215
2025-03-25,USDTWD,33.002
2025-03-25,USDUGX,3664.0
2025-03-25,USDZAR,18.2597
2025-03-25,USDZMW,28.85
2025-03-25,USOUSD,69.0805
2025-03-25,USTUSD,1.00025
2025-03-25,XAGEUR,31.276353
2025-03-25,XAGSGD,45.075
2025-03-25,XAGUSD,33.75
2025-03-25,XALUSD,2608.1
2025-03-25,XAUAUD,4791.2489
2025-03-25,XAUCNH,21942.9066
2025-03-25,XAUEUR,2798.67296
2025-03-25,XAUGBP,2333.2329
2025-03-25,XAUHKD,23479.765
2025-03-25,XAUJPY,452740.2583
2025-03-25,XAUSGD,4033.4028
2025-03-25,XAUTHB,102111.4062
2025-03-25,XAUTRY,114697.98888
2025-03-25,XAUUSD,3020.02
2025-03-25,XCUUSD,10100.35
2025-03-25,XNGUSD,3.9235
2025-03-25,XNIUSD,16247.25
2025-03-25,XPBUSD,2083.7
2025-03-25,XPDUSD,959.9
2025-03-25,XPTUSD,981.705
2025-03-25,XZNUSD,2972.225
2025-03-25,ZARJPY,8.21005
2025-03-25,ZARMXN,1.0983751
2025-03-25,ZCFUSD,462.25
2025-03-25,ZSFUSD,1009.45
2025-03-25,ZWFUSD,552.1
2025-03-26,AUDCAD,0.8985576
2025-03-26,AUDCHF,0.5566237
2025-03-26,AUDCNH,4.5853609
2025-03-26,AUDDKK,4.3694114
2025-03-26,AUDHUF,234.31035
2025-03-26,AUDJPY,94.84563
2025-03-26,AUDNOK,6.6482991
2025-03-26,AUDNZD,1.0994022
2025-03-26,AUDPLN,2.4502137
2025-03-26,AUDSEK,6.3266535
2025-03-26,AUDSGD,0.8440577
2025-03-26,AUDUSD,0.629875
2025-03-26,AUDZAR,11.5051739
2025-03-26,BWPUSD,0.0733
2025-03-26,CADCHF,0.6194635
2025-03-26,CADJPY,105.5532
2025-03-26,CADMXN,14.0931538
2025-03-26,CADSGD,0.9393473
2025-03-26,CADZAR,12.8040468
2025-03-26,CCFUSD,7960.0
2025-03-26,CHFDKK,7.8498481
2025-03-26,CHFHUF,420.9493
2025-03-26,CHFJPY,170.39453
2025-03-26,CHFNOK,11.9439745
2025-03-26,CHFPLN,4.4019215
2025-03-26,CHFSEK,11.3661233
2025-03-26,CHFSGD,1.5163884
2025-03-26,CHFZAR,20.669573
2025-03-26,CNHJPY,20.68444
2025-03-26,EURAUD,1.7074181
2025-03-26,EURCAD,1.5342136
2025-03-26,EURCHF,0.9503894
2025-03-26,EURCNH,7.8291283
2025-03-26,EURCZK,24.903943
2025-03-26,EURDKK,7.4604122
2025-03-26,EURGBP,0.8344306
2025-03-26,EURHKD,8.3630351
2025-03-26,EURHUF,400.06574
2025-03-26,EURILS,3.972803
2025-03-26,EURJPY,161.94115
2025-03-26,EURMXN,21.6219082
2025-03-26,EURNOK,11.3514265
2025-03-26,EURNZD,1.8771392
2025-03-26,EURPLN,4.1835394
2025-03-26,EURRUB,90.6443933
2025-03-26,EURSEK,10.8022429
2025-03-26,EURSGD,1.4411594
2025-03-26,EURTRY,40.859484
2025-03-26,EURUSD,1.07546
2025-03-26,EURZAR,19.6441426
2025-03-26,FAUUSD,3019.69
2025-03-26,GAGUSD,1.0813
2025-03-26,GAUCNH,706.7973
2025-03-26,GAUUSD,97.08095
2025-03-26,GBPAUD,2.0462076
2025-03-26,GBPCAD,1.8386354
2025-03-26,GBPCHF,1.1389676
2025-03-26,GBPCNH,9.3826002
2025-03-26,GBPCZK,29.8454353
2025-03-26,GBPDKK,8.9407227
2025-03-26,GBPHKD,10.0224458
2025-03-26,GBPHUF,479.44762
2025-03-26,GBPJPY,194.07385
2025-03-26,GBPMXN,25.912172
2025-03-26,GBPNOK,13.6038001
2025-03-26,GBPNZD,2.2496051
2025-03-26,GBPPLN,5.0136459
2025-03-26,GBPSEK,12.9456463
2025-03-26,GBPSGD,1.7271173
2025-03-26,GBPTRY,48.9669074
2025-03-26,GBPUSD,1.288855
2025-03-26,GBPZAR,23.5419741
2025-03-26,HKDCNH,0.9361587
2025-03-26,HKDJPY,19.36392
2025-03-26,HKDZAR,2.3489251
2025-03-26,INRJPY,1.7489909
2025-03-26,KCFUSD,387.84
2025-03-26,LAUHKD,28538.416
2025-03-26,MXNJPY,7.4896791
2025-03-26,NOKJPY,14.26615
2025-03-26,NOKSEK,0.9516199
2025-03-26,NZDCAD,0.8173148
2025-03-26,NZDCHF,0.5062967
2025-03-26,NZDCNH,4.1707766
2025-03-26,NZDHUF,213.12524
2025-03-26,NZDJPY,86.27019
2025-03-26,NZDSEK,5.7546306
2025-03-26,NZDSGD,0.7677424
2025-03-26,NZDUSD,0.572925
2025-03-26,NZDZAR,10.4649363
2025-03-26,PLNJPY,38.70913
2025-03-26,SEKJPY,14.99144
2025-03-26,SGDJPY,112.36866
2025-03-26,TRYJPY,3.96337
2025-03-26,UKOUSD,73.325
2025-03-26,USDBRL,5.763905
2025-03-26,USDCAD,1.426565
2025-03-26,USDCHF,0.883705
2025-03-26,USDCLP,924.2
2025-03-26,USDCNH,7.279795
2025-03-26,USDCOP,4144.945
2025-03-26,USDCZK,23.15655
2025-03-26,USDDKK,6.93695
2025-03-26,USDGHS,15.5795
2025-03-26,USDHKD,7.77624
2025-03-26,USDHUF,371.995
2025-03-26,USDIDR,16636.95
2025-03-26,USDILS,3.69405
2025-03-26,USDINR,86.0945
2025-03-26,USDJPY,150.5785
2025-03-26,USDKES,129.35
2025-03-26,USDKRW,1466.7975
2025-03-26,USDMXN,20.1048
2025-03-26,USDMYR,4.425
2025-03-26,USDNOK,10.55495
2025-03-26,USDPHP,57.75
2025-03-26,USDPLN,3.89
2025-03-26,USDRON,4.62824
2025-03-26,USDRUB,84.2843
2025-03-26,USDSAR,3.7517
2025-03-26,USDSEK,10.0443
2025-03-26,USDSGD,1.34004
2025-03-26,USDTHB,33.9935
2025-03-26,USDTRY,37.992565
2025-03-26,USDTWD,33.1045
2025-03-26,USDUGX,3664.0
2025-03-26,USDZAR,18.265805
2025-03-26,USDZMW,28.85
2025-03-26,USOUSD,69.7985
2025-03-26,USTUSD,1.0
2025-03-26,XAGEUR,31.294516
2025-03-26,XAGSGD,45.1004
2025-03-26,XAGUSD,33.656
2025-03-26,XALUSD,2604.05
2025-03-26,XAUAUD,4794.356
2025-03-26,XAUCNH,21983.8525
2025-03-26,XAUEUR,2807.9566
2025-03-26,XAUGBP,2343.0448
2025-03-26,XAUHKD,23483.039
2025-03-26,XAUJPY,454723.7303
2025-03-26,XAUSGD,4046.7131
2025-03-26,XAUTHB,102655.101
2025-03-26,XAUTRY,114731.65745
2025-03-26,XAUUSD,3019.845
2025-03-26,XCUUSD,9907.2
2025-03-26,XNGUSD,3.8925
2025-03-26,XNIUSD,16201.75
2025-03-26,XPBUSD,2092.525
2025-03-26,XPDUSD,968.95
2025-03-26,XPTUSD,977.025
2025-03-26,XZNUSD,2956.175
2025-03-26,ZARJPY,8.24374
2025-03-26,ZARMXN,1.1006797
2025-03-26,ZCFUSD,455.7
2025-03-26,ZSFUSD,1008.3
2025-03-26,ZWFUSD,543.95
2025-03-27,AUDCAD,0.9021372
2025-03-27,AUDCHF,0.5559288
2025-03-27,AUDCNH,4.5831835
2025-03-27,AUDDKK,4.356377
2025-03-27,AUDHUF,234.29183
2025-03-27,AUDJPY,95.25383
2025-03-27,AUDNOK,6.6093395
2025-03-27,AUDNZD,1.0986437
2025-03-27,AUDPLN,2.4421125
2025-03-27,AUDSEK,6.3065545
2025-03-27,AUDSGD,0.8448625
2025-03-27,AUDUSD,0.630605
2025-03-27,AUDZAR,11.4925869
2025-03-27,BWPUSD,0.0733
2025-03-27,CADCHF,0.6162353
2025-03-27,CADJPY,105.58686
2025-03-27,CADMXN,14.190369
2025-03-27,CADSGD,0.9365122
2025-03-27,CADZAR,12.7392894
2025-03-27,CCFUSD,7926.6
2025-03-27,CHFDKK,7.8362145
2025-03-27,CHFHUF,421.44218
2025-03-27,CHFJPY,171.3418
2025-03-27,CHFNOK,11.8888246
2025-03-27,CHFPLN,4.3928515
2025-03-27,CHFSEK,11.3441775
2025-03-27,CHFSGD,1.5197316
2025-03-27,CHFZAR,20.6727693
2025-03-27,CNHJPY,20.78333
2025-03-27,EURAUD,1.7128313
2025-03-27,EURCAD,1.5452089
2025-03-27,EURCHF,0.9522122
2025-03-27,EURCNH,7.8502203
2025-03-27,EURCZK,24.960007
2025-03-27,EURDKK,7.461739
2025-03-27,EURGBP,0.8341081
2025-03-27,EURHKD,8.3985865
2025-03-27,EURHUF,401.30238
2025-03-27,EURILS,3.960638
2025-03-27,EURJPY,163.15375
2025-03-27,EURMXN,21.9270841
2025-03-27,EURNOK,11.3206837
2025-03-27,EURNZD,1.8817913
2025-03-27,EURPLN,4.1829267
2025-03-27,EURRUB,88.8398754
2025-03-27,EURSEK,10.8020641
2025-03-27,EURSGD,1.447107
2025-03-27,EURTRY,40.9959546
2025-03-27,EURUSD,1.08012
2025-03-27,EURZAR,19.684863
2025-03-27,FAUUSD,3056.36
2025-03-27,GAGUSD,1.10655
2025-03-27,GAUCNH,714.2464
2025-03-27,GAUUSD,98.2797
2025-03-27,GBPAUD,2.0534883
2025-03-27,GBPCAD,1.8525282
2025-03-27,GBPCHF,1.1415932
2025-03-27,GBPCNH,9.4115139
2025-03-27,GBPCZK,29.9241857
2025-03-27,GBPDKK,8.9457693
2025-03-27,GBPHKD,10.0689419
2025-03-27,GBPHUF,481.11553
2025-03-27,GBPJPY,195.60263
2025-03-27,GBPMXN,26.288059
2025-03-27,GBPNOK,13.5722014
2025-03-27,GBPNZD,2.256052
2025-03-27,GBPPLN,5.0148494
2025-03-27,GBPSEK,12.950436
2025-03-27,GBPSGD,1.7349153
2025-03-27,GBPTRY,49.1494477
2025-03-27,GBPUSD,1.29494
2025-03-27,GBPZAR,23.599893
2025-03-27,HKDCNH,0.9347073
2025-03-27,HKDJPY,19.42633
2025-03-27,HKDZAR,2.3438305
2025-03-27,INRJPY,1.7582324
2025-03-27,KCFUSD,376.055
2025-03-27,LAUHKD,28883.97
2025-03-27,MXNJPY,7.4407407
2025-03-27,NOKJPY,14.412
2025-03-27,NOKSEK,0.9541883
2025-03-27,NZDCAD,0.8211372
2025-03-27,NZDCHF,0.5060137
2025-03-27,NZDCNH,4.1716742
2025-03-27,NZDHUF,213.25552
2025-03-27,NZDJPY,86.7013
2025-03-27,NZDSEK,5.7403092
2025-03-27,NZDSGD,0.769005
2025-03-27,NZDUSD,0.573985
2025-03-27,NZDZAR,10.4607044
2025-03-27,PLNJPY,39.00469
2025-03-27,SEKJPY,15.10394
2025-03-27,SGDJPY,112.74477
2025-03-27,TRYJPY,3.97975
2025-03-27,UKOUSD,73.322
2025-03-27,USDBRL,5.791745
2025-03-27,USDCAD,1.43059
2025-03-27,USDCHF,0.88158
2025-03-27,USDCLP,935.425
2025-03-27,USDCNH,7.267915
2025-03-27,USDCOP,4184.79
2025-03-27,USDCZK,23.10855
2025-03-27,USDDKK,6.90825
2025-03-27,USDGHS,15.5795
2025-03-27,USDHKD,7.775605
2025-03-27,USDHUF,371.535
2025-03-27,USDIDR,16615.4
2025-03-27,USDILS,3.66685
2025-03-27,USDINR,85.911
2025-03-27,USDJPY,151.0515
2025-03-27,USDKES,129.35
2025-03-27,USDKRW,1463.3445
2025-03-27,USDMXN,20.3006
2025-03-27,USDMYR,4.425
2025-03-27,USDNOK,10.48095
2025-03-27,USDPHP,57.364
2025-03-27,USDPLN,3.87265
2025-03-27,USDRON,4.60854
2025-03-27,USDRUB,82.250005
2025-03-27,USDSAR,3.7517
2025-03-27,USDSEK,10.0008
2025-03-27,USDSGD,1.339765
2025-03-27,USDTHB,33.8395
2025-03-27,USDTRY,37.955
2025-03-27,USDTWD,33.0345
2025-03-27,USDUGX,3664.0
2025-03-27,USDZAR,18.2247
2025-03-27,USDZMW,28.85
2025-03-27,USOUSD,69.7655
2025-03-27,USTUSD,0.999865
2025-03-27,XAGEUR,31.868218
2025-03-27,XAGSGD,46.1167
2025-03-27,XAGUSD,34.4215
2025-03-27,XALUSD,2561.5
2025-03-27,XAUAUD,4847.1864
2025-03-27,XAUCNH,22215.5451
2025-03-27,XAUEUR,2829.9263
2025-03-27,XAUGBP,2360.4646
2025-03-27,XAUHKD,23767.381
2025-03-27,XAUJPY,461713.078
2025-03-27,XAUSGD,4095.2061
2025-03-27,XAUTHB,103435.8461
2025-03-27,XAUTRY,116015.5303
2025-03-27,XAUUSD,3056.66
2025-03-27,XCUUSD,9853.6
2025-03-27,XNGUSD,3.955
2025-03-27,XNIUSD,16247.5
2025-03-27,XPBUSD,2043.6
2025-03-27,XPDUSD,980.35
2025-03-27,XPTUSD,988.915
2025-03-27,XZNUSD,2901.7
2025-03-27,ZARJPY,8.28828
2025-03-27,ZARMXN,1.1139059
2025-03-27,ZCFUSD,454.6
2025-03-27,ZSFUSD,1023.25
2025-03-27,ZWFUSD,539.95
2025-03-28,AUDCAD,0.8998955
2025-03-28,AUDCHF,0.5537275
2025-03-28,AUDCNH,4.5703772
2025-03-28,AUDDKK,4.3310377
2025-03-28,AUDHUF,233.51219
2025-03-28,AUDJPY,94.17997
2025-03-28,AUDNOK,6.5993084
2025-03-28,AUDNZD,1.0998023
2025-03-28,AUDPLN,2.427624
2025-03-28,AUDSEK,6.2995391
2025-03-28,AUDSGD,0.8428604
2025-03-28,AUDUSD,0.628625
2025-03-28,AUDZAR,11.574517
2025-03-28,BWPUSD,0.0733
2025-03-28,CADCHF,0.6153242
2025-03-28,CADJPY,104.65656
2025-03-28,CADMXN,14.2250669
2025-03-28,CADSGD,0.9366203
2025-03-28,CADZAR,12.8620672
2025-03-28,CCFUSD,7998.0
2025-03-28,CHFDKK,7.8216051
2025-03-28,CHFHUF,421.70959
2025-03-28,CHFJPY,170.08361
2025-03-28,CHFNOK,11.9179717
2025-03-28,CHFPLN,4.3841495
2025-03-28,CHFSEK,11.3766057
2025-03-28,CHFSGD,1.5221574
2025-03-28,CHFZAR,20.9029125
2025-03-28,CNHJPY,20.60661
2025-03-28,EURAUD,1.7224418
2025-03-28,EURCAD,1.5500177
2025-03-28,EURCHF,0.9537634
2025-03-28,EURCNH,7.8722089
2025-03-28,EURCZK,24.953788
2025-03-28,EURDKK,7.4599605
2025-03-28,EURGBP,0.8366682
2025-03-28,EURHKD,8.4219366
2025-03-28,EURHUF,402.21116
2025-03-28,EURILS,4.016806
2025-03-28,EURJPY,162.21952
2025-03-28,EURMXN,22.049106
2025-03-28,EURNOK,11.3669249
2025-03-28,EURNZD,1.8943455
2025-03-28,EURPLN,4.1814412
2025-03-28,EURRUB,91.9813115
2025-03-28,EURSEK,10.8505898
2025-03-28,EURSGD,1.451778
2025-03-28,EURTRY,41.1257052
2025-03-28,EURUSD,1.08277
2025-03-28,EURZAR,19.9364322
2025-03-28,FAUUSD,3085.305
2025-03-28,GAGUSD,1.09745
2025-03-28,GAUCNH,721.1899
2025-03-28,GAUUSD,99.15675
2025-03-28,GBPAUD,2.0586916
2025-03-28,GBPCAD,1.8526074
2025-03-28,GBPCHF,1.1399541
2025-03-28,GBPCNH,9.4089971
2025-03-28,GBPCZK,29.8251892
2025-03-28,GBPDKK,8.9162708
2025-03-28,GBPHKD,10.066041
2025-03-28,GBPHUF,480.72957
2025-03-28,GBPJPY,193.88751
2025-03-28,GBPMXN,26.3534641
2025-03-28,GBPNOK,13.5859407
2025-03-28,GBPNZD,2.2641537
2025-03-28,GBPPLN,4.9977292
2025-03-28,GBPSEK,12.9688082
2025-03-28,GBPSGD,1.7351896
2025-03-28,GBPTRY,49.1541377
2025-03-28,GBPUSD,1.294145
2025-03-28,GBPZAR,23.8283607
2025-03-28,HKDCNH,0.9347267
2025-03-28,HKDJPY,19.26155
2025-03-28,HKDZAR,2.3672028
2025-03-28,INRJPY,1.7456742
2025-03-28,KCFUSD,376.96
2025-03-28,LAUHKD,29164.156
2025-03-28,MXNJPY,7.3571926
2025-03-28,NOKJPY,14.27119
2025-03-28,NOKSEK,0.9545757
2025-03-28,NZDCAD,0.8182339
2025-03-28,NZDCHF,0.5034791
2025-03-28,NZDCNH,4.1556352
2025-03-28,NZDHUF,212.32196
2025-03-28,NZDJPY,85.63354
2025-03-28,NZDSEK,5.7278832
2025-03-28,NZDSGD,0.7663745
2025-03-28,NZDUSD,0.57158
2025-03-28,NZDZAR,10.5241796
2025-03-28,PLNJPY,38.79512
2025-03-28,SEKJPY,14.9503
2025-03-28,SGDJPY,111.73851
2025-03-28,TRYJPY,3.94448
2025-03-28,UKOUSD,72.379
2025-03-28,USDBRL,5.79344
2025-03-28,USDCAD,1.43153
2025-03-28,USDCHF,0.880855
2025-03-28,USDCLP,949.19
2025-03-28,USDCNH,7.270435
2025-03-28,USDCOP,4226.285
2025-03-28,USDCZK,23.04625
2025-03-28,USDDKK,6.8897
2025-03-28,USDGHS,15.5795
2025-03-28,USDHKD,7.77814
2025-03-28,USDHUF,371.465
2025-03-28,USDIDR,16615.4
2025-03-28,USDILS,3.70975
2025-03-28,USDINR,85.823
2025-03-28,USDJPY,149.819
2025-03-28,USDKES,129.35
2025-03-28,USDKRW,1467.9735
2025-03-28,USDMXN,20.36361
2025-03-28,USDMYR,4.425
2025-03-28,USDNOK,10.498005
2025-03-28,USDPHP,57.4025
2025-03-28,USDPLN,3.8618
2025-03-28,USDRON,4.597585
2025-03-28,USDRUB,84.95
2025-03-28,USDSAR,3.7517
2025-03-28,USDSEK,10.02114
2025-03-28,USDSGD,1.3408
2025-03-28,USDTHB,33.9425
2025-03-28,USDTRY,37.98194
2025-03-28,USDTWD,33.1115
2025-03-28,USDUGX,3664.0
2025-03-28,USDZAR,18.412435
2025-03-28,USDZMW,28.85
2025-03-28,USOUSD,68.85
2025-03-28,USTUSD,0.9999125
2025-03-28,XAGEUR,31.520545
2025-03-28,XAGSGD,45.7608
2025-03-28,XAGUSD,34.1295
2025-03-28,XALUSD,2551.45
2025-03-28,XAUAUD,4908.0215
2025-03-28,XAUCNH,22431.5095
2025-03-28,XAUEUR,2849.45556
2025-03-28,XAUGBP,2384.0489
2025-03-28,XAUHKD,23997.934
2025-03-28,XAUJPY,462237.3098
2025-03-28,XAUSGD,4136.7769
2025-03-28,XAUTHB,104722.965
2025-03-28,XAUTRY,117185.86939
2025-03-28,XAUUSD,3085.305
2025-03-28,XCUUSD,9787.15
2025-03-28,XNGUSD,4.122
2025-03-28,XNIUSD,16405.25
2025-03-28,XPBUSD,2028.325
